C-A10-0;C-C11-0;C-GRGEMAKT-0;C-GALTEJ112-0;F-ISIS-1
A10-2023;C11-1;GRGEMAKT-50609;GALTEJ112-6;19
A10-2023;C11-1;GRGEMAKT-50609;GALTEJ112-7;17
A10-2023;C11-1;GRGEMAKT-50609;GALTEJ112-8;24
A10-2023;C11-1;GRGEMAKT-50609;GALTEJ112-9;18
A10-2023;C11-1;GRGEMAKT-50609;GALTEJ112-10;23
A10-2023;C11-1;GRGEMAKT-50609;GALTEJ112-11;24
A10-2023;C11-1;GRGEMAKT-50609;GALTEJ112-12;16
A10-2023;C11-1;GRGEMAKT-50609;GALTEJ112-13;21
A10-2023;C11-1;GRGEMAKT-50609;GALTEJ112-14;15
A10-2023;C11-1;GRGEMAKT-50609;GALTEJ112-15;10
A10-2023;C11-1;GRGEMAKT-50609;GALTEJ112-16;13
A10-2023;C11-1;GRGEMAKT-50609;GALTEJ112-17;15
A10-2023;C11-1;GRGEMAKT-50609;GALTEJ112-18;9
A10-2023;C11-1;GRGEMAKT-50609;GALTEJ112-19;19
A10-2023;C11-1;GRGEMAKT-50609;GALTEJ112-20;17
A10-2023;C11-1;GRGEMAKT-50609;GALTEJ112-21;20
A10-2023;C11-1;GRGEMAKT-50609;GALTEJ112-22;21
A10-2023;C11-1;GRGEMAKT-50609;GALTEJ112-23;16
A10-2023;C11-1;GRGEMAKT-50609;GALTEJ112-24;21
A10-2023;C11-1;GRGEMAKT-50609;GALTEJ112-25;29
A10-2023;C11-1;GRGEMAKT-50609;GALTEJ112-26;20
A10-2023;C11-1;GRGEMAKT-50609;GALTEJ112-27;23
A10-2023;C11-1;GRGEMAKT-50609;GALTEJ112-28;31
A10-2023;C11-1;GRGEMAKT-50609;GALTEJ112-29;27
A10-2023;C11-1;GRGEMAKT-50609;GALTEJ112-30;27
A10-2023;C11-1;GRGEMAKT-50609;GALTEJ112-31;25
A10-2023;C11-1;GRGEMAKT-50609;GALTEJ112-32;21
A10-2023;C11-1;GRGEMAKT-50609;GALTEJ112-33;23
A10-2023;C11-1;GRGEMAKT-50609;GALTEJ112-34;26
A10-2023;C11-1;GRGEMAKT-50609;GALTEJ112-35;18
A10-2023;C11-1;GRGEMAKT-50609;GALTEJ112-36;20
A10-2023;C11-1;GRGEMAKT-50609;GALTEJ112-37;23
A10-2023;C11-1;GRGEMAKT-50609;GALTEJ112-38;28
A10-2023;C11-1;GRGEMAKT-50609;GALTEJ112-39;26
A10-2023;C11-1;GRGEMAKT-50609;GALTEJ112-40;28
A10-2023;C11-1;GRGEMAKT-50609;GALTEJ112-41;24
A10-2023;C11-1;GRGEMAKT-50609;GALTEJ112-42;26
A10-2023;C11-1;GRGEMAKT-50609;GALTEJ112-43;26
A10-2023;C11-1;GRGEMAKT-50609;GALTEJ112-44;23
A10-2023;C11-1;GRGEMAKT-50609;GALTEJ112-45;30
A10-2023;C11-1;GRGEMAKT-50609;GALTEJ112-46;21
A10-2023;C11-1;GRGEMAKT-50609;GALTEJ112-47;19
A10-2023;C11-1;GRGEMAKT-50609;GALTEJ112-48;23
A10-2023;C11-1;GRGEMAKT-50609;GALTEJ112-49;21
A10-2023;C11-1;GRGEMAKT-50609;GALTEJ112-50;26
A10-2023;C11-1;GRGEMAKT-50609;GALTEJ112-51;15
A10-2023;C11-1;GRGEMAKT-50609;GALTEJ112-52;19
A10-2023;C11-1;GRGEMAKT-50609;GALTEJ112-53;34
A10-2023;C11-1;GRGEMAKT-50609;GALTEJ112-54;29
A10-2023;C11-1;GRGEMAKT-50609;GALTEJ112-55;28
A10-2023;C11-1;GRGEMAKT-50609;GALTEJ112-56;30
A10-2023;C11-1;GRGEMAKT-50609;GALTEJ112-57;19
A10-2023;C11-1;GRGEMAKT-50609;GALTEJ112-58;25
A10-2023;C11-1;GRGEMAKT-50609;GALTEJ112-59;33
A10-2023;C11-1;GRGEMAKT-50609;GALTEJ112-60;30
A10-2023;C11-1;GRGEMAKT-50609;GALTEJ112-61;29
A10-2023;C11-1;GRGEMAKT-50609;GALTEJ112-62;27
A10-2023;C11-1;GRGEMAKT-50609;GALTEJ112-63;27
A10-2023;C11-1;GRGEMAKT-50609;GALTEJ112-64;25
A10-2023;C11-1;GRGEMAKT-50609;GALTEJ112-65;26
A10-2023;C11-1;GRGEMAKT-50609;GALTEJ112-66;18
A10-2023;C11-1;GRGEMAKT-50609;GALTEJ112-67;18
A10-2023;C11-1;GRGEMAKT-50609;GALTEJ112-68;11
A10-2023;C11-1;GRGEMAKT-50609;GALTEJ112-69;14
A10-2023;C11-1;GRGEMAKT-50609;GALTEJ112-70;22
A10-2023;C11-1;GRGEMAKT-50609;GALTEJ112-71;15
A10-2023;C11-1;GRGEMAKT-50609;GALTEJ112-72;15
A10-2023;C11-1;GRGEMAKT-50609;GALTEJ112-73;15
A10-2023;C11-1;GRGEMAKT-50609;GALTEJ112-74;15
A10-2023;C11-1;GRGEMAKT-50609;GALTEJ112-75;12
A10-2023;C11-1;GRGEMAKT-50609;GALTEJ112-76;16
A10-2023;C11-1;GRGEMAKT-50609;GALTEJ112-77;10
A10-2023;C11-1;GRGEMAKT-50609;GALTEJ112-78;11
A10-2023;C11-1;GRGEMAKT-50609;GALTEJ112-79;11
A10-2023;C11-1;GRGEMAKT-50609;GALTEJ112-80;7
A10-2023;C11-1;GRGEMAKT-50609;GALTEJ112-81;10
A10-2023;C11-1;GRGEMAKT-50609;GALTEJ112-82;7
A10-2023;C11-1;GRGEMAKT-50609;GALTEJ112-83;9
A10-2023;C11-1;GRGEMAKT-50609;GALTEJ112-84;10
A10-2023;C11-1;GRGEMAKT-50609;GALTEJ112-85;7
A10-2023;C11-1;GRGEMAKT-50609;GALTEJ112-86;5
A10-2023;C11-1;GRGEMAKT-50609;GALTEJ112-87;5
A10-2023;C11-1;GRGEMAKT-50609;GALTEJ112-88;5
A10-2023;C11-1;GRGEMAKT-50609;GALTEJ112-89;4
A10-2023;C11-1;GRGEMAKT-50609;GALTEJ112-90;2
A10-2023;C11-1;GRGEMAKT-50609;GALTEJ112-91;3
A10-2023;C11-1;GRGEMAKT-50609;GALTEJ112-92;1
A10-2023;C11-1;GRGEMAKT-50609;GALTEJ112-93;1
A10-2023;C11-1;GRGEMAKT-50609;GALTEJ112-94;2
A10-2023;C11-1;GRGEMAKT-50609;GALTEJ112-95;1
A10-2023;C11-1;GRGEMAKT-50609;GALTEJ112-96;1
A10-2023;C11-1;GRGEMAKT-50609;GALTEJ112-98;1
A10-2023;C11-1;GRGEMAKT-50609;GALTEJ112-100;1
A10-2023;C11-1;GRGEMAKT-50610;GALTEJ112-1;6
A10-2023;C11-1;GRGEMAKT-50610;GALTEJ112-2;13
A10-2023;C11-1;GRGEMAKT-50610;GALTEJ112-3;14
A10-2023;C11-1;GRGEMAKT-50610;GALTEJ112-4;11
A10-2023;C11-1;GRGEMAKT-50610;GALTEJ112-5;10
A10-2023;C11-1;GRGEMAKT-50610;GALTEJ112-6;17
A10-2023;C11-1;GRGEMAKT-50610;GALTEJ112-7;7
A10-2023;C11-1;GRGEMAKT-50610;GALTEJ112-8;15
A10-2023;C11-1;GRGEMAKT-50610;GALTEJ112-9;6
A10-2023;C11-1;GRGEMAKT-50610;GALTEJ112-10;10
A10-2023;C11-1;GRGEMAKT-50610;GALTEJ112-11;14
A10-2023;C11-1;GRGEMAKT-50610;GALTEJ112-12;10
A10-2023;C11-1;GRGEMAKT-50610;GALTEJ112-13;11
A10-2023;C11-1;GRGEMAKT-50610;GALTEJ112-14;7
A10-2023;C11-1;GRGEMAKT-50610;GALTEJ112-15;6
A10-2023;C11-1;GRGEMAKT-50610;GALTEJ112-16;12
A10-2023;C11-1;GRGEMAKT-50610;GALTEJ112-17;11
A10-2023;C11-1;GRGEMAKT-50610;GALTEJ112-18;13
A10-2023;C11-1;GRGEMAKT-50610;GALTEJ112-19;6
A10-2023;C11-1;GRGEMAKT-50610;GALTEJ112-20;9
A10-2023;C11-1;GRGEMAKT-50610;GALTEJ112-21;16
A10-2023;C11-1;GRGEMAKT-50610;GALTEJ112-22;14
A10-2023;C11-1;GRGEMAKT-50610;GALTEJ112-23;10
A10-2023;C11-1;GRGEMAKT-50610;GALTEJ112-24;9
A10-2023;C11-1;GRGEMAKT-50610;GALTEJ112-25;14
A10-2023;C11-1;GRGEMAKT-50610;GALTEJ112-26;16
A10-2023;C11-1;GRGEMAKT-50610;GALTEJ112-27;17
A10-2023;C11-1;GRGEMAKT-50610;GALTEJ112-28;12
A10-2023;C11-1;GRGEMAKT-50610;GALTEJ112-29;10
A10-2023;C11-1;GRGEMAKT-50610;GALTEJ112-30;9
A10-2023;C11-1;GRGEMAKT-50610;GALTEJ112-31;12
A10-2023;C11-1;GRGEMAKT-50610;GALTEJ112-32;10
A10-2023;C11-1;GRGEMAKT-50610;GALTEJ112-33;13
A10-2023;C11-1;GRGEMAKT-50610;GALTEJ112-34;13
A10-2023;C11-1;GRGEMAKT-50610;GALTEJ112-35;12
A10-2023;C11-1;GRGEMAKT-50610;GALTEJ112-36;12
A10-2023;C11-1;GRGEMAKT-50610;GALTEJ112-37;12
A10-2023;C11-1;GRGEMAKT-50610;GALTEJ112-38;17
A10-2023;C11-1;GRGEMAKT-50610;GALTEJ112-39;13
A10-2023;C11-1;GRGEMAKT-50610;GALTEJ112-40;19
A10-2023;C11-1;GRGEMAKT-50610;GALTEJ112-41;13
A10-2023;C11-1;GRGEMAKT-50610;GALTEJ112-42;18
A10-2023;C11-1;GRGEMAKT-50610;GALTEJ112-43;17
A10-2023;C11-1;GRGEMAKT-50610;GALTEJ112-44;18
A10-2023;C11-1;GRGEMAKT-50610;GALTEJ112-45;13
A10-2023;C11-1;GRGEMAKT-50610;GALTEJ112-46;7
A10-2023;C11-1;GRGEMAKT-50610;GALTEJ112-47;13
A10-2023;C11-1;GRGEMAKT-50610;GALTEJ112-48;16
A10-2023;C11-1;GRGEMAKT-50610;GALTEJ112-49;4
A10-2023;C11-1;GRGEMAKT-50610;GALTEJ112-50;12
A10-2023;C11-1;GRGEMAKT-50610;GALTEJ112-51;13
A10-2023;C11-1;GRGEMAKT-50610;GALTEJ112-52;18
A10-2023;C11-1;GRGEMAKT-50610;GALTEJ112-53;16
A10-2023;C11-1;GRGEMAKT-50610;GALTEJ112-54;8
A10-2023;C11-1;GRGEMAKT-50610;GALTEJ112-55;13
A10-2023;C11-1;GRGEMAKT-50610;GALTEJ112-56;12
A10-2023;C11-1;GRGEMAKT-50610;GALTEJ112-57;23
A10-2023;C11-1;GRGEMAKT-50610;GALTEJ112-58;18
A10-2023;C11-1;GRGEMAKT-50610;GALTEJ112-59;18
A10-2023;C11-1;GRGEMAKT-50610;GALTEJ112-60;20
A10-2023;C11-1;GRGEMAKT-50610;GALTEJ112-61;13
A10-2023;C11-1;GRGEMAKT-50610;GALTEJ112-62;10
A10-2023;C11-1;GRGEMAKT-50610;GALTEJ112-63;14
A10-2023;C11-1;GRGEMAKT-50610;GALTEJ112-64;18
A10-2023;C11-1;GRGEMAKT-50610;GALTEJ112-65;7
A10-2023;C11-1;GRGEMAKT-50610;GALTEJ112-66;9
A10-2023;C11-1;GRGEMAKT-50610;GALTEJ112-67;13
A10-2023;C11-1;GRGEMAKT-50610;GALTEJ112-68;8
A10-2023;C11-1;GRGEMAKT-50610;GALTEJ112-69;16
A10-2023;C11-1;GRGEMAKT-50610;GALTEJ112-70;13
A10-2023;C11-1;GRGEMAKT-50610;GALTEJ112-71;4
A10-2023;C11-1;GRGEMAKT-50610;GALTEJ112-72;7
A10-2023;C11-1;GRGEMAKT-50610;GALTEJ112-73;9
A10-2023;C11-1;GRGEMAKT-50610;GALTEJ112-74;7
A10-2023;C11-1;GRGEMAKT-50610;GALTEJ112-75;9
A10-2023;C11-1;GRGEMAKT-50610;GALTEJ112-76;6
A10-2023;C11-1;GRGEMAKT-50610;GALTEJ112-77;5
A10-2023;C11-1;GRGEMAKT-50610;GALTEJ112-78;8
A10-2023;C11-1;GRGEMAKT-50610;GALTEJ112-79;8
A10-2023;C11-1;GRGEMAKT-50610;GALTEJ112-80;9
A10-2023;C11-1;GRGEMAKT-50610;GALTEJ112-81;5
A10-2023;C11-1;GRGEMAKT-50610;GALTEJ112-82;10
A10-2023;C11-1;GRGEMAKT-50610;GALTEJ112-83;12
A10-2023;C11-1;GRGEMAKT-50610;GALTEJ112-84;9
A10-2023;C11-1;GRGEMAKT-50610;GALTEJ112-85;7
A10-2023;C11-1;GRGEMAKT-50610;GALTEJ112-86;6
A10-2023;C11-1;GRGEMAKT-50610;GALTEJ112-87;3
A10-2023;C11-1;GRGEMAKT-50610;GALTEJ112-88;6
A10-2023;C11-1;GRGEMAKT-50610;GALTEJ112-89;5
A10-2023;C11-1;GRGEMAKT-50610;GALTEJ112-90;4
A10-2023;C11-1;GRGEMAKT-50610;GALTEJ112-91;2
A10-2023;C11-1;GRGEMAKT-50610;GALTEJ112-92;4
A10-2023;C11-1;GRGEMAKT-50610;GALTEJ112-93;1
A10-2023;C11-1;GRGEMAKT-50610;GALTEJ112-94;2
A10-2023;C11-1;GRGEMAKT-50610;GALTEJ112-95;2
A10-2023;C11-1;GRGEMAKT-50610;GALTEJ112-96;1
A10-2023;C11-1;GRGEMAKT-50610;GALTEJ112-100;1
A10-2023;C11-1;GRGEMAKT-50610;GALT5J100-21;1
A10-2023;C11-1;GRGEMAKT-50611;GALTEJ112-1;21
A10-2023;C11-1;GRGEMAKT-50611;GALTEJ112-2;20
A10-2023;C11-1;GRGEMAKT-50611;GALTEJ112-3;27
A10-2023;C11-1;GRGEMAKT-50611;GALTEJ112-4;20
A10-2023;C11-1;GRGEMAKT-50611;GALTEJ112-5;20
A10-2023;C11-1;GRGEMAKT-50611;GALTEJ112-6;31
A10-2023;C11-1;GRGEMAKT-50611;GALTEJ112-7;14
A10-2023;C11-1;GRGEMAKT-50611;GALTEJ112-8;25
A10-2023;C11-1;GRGEMAKT-50611;GALTEJ112-9;22
A10-2023;C11-1;GRGEMAKT-50611;GALTEJ112-10;24
A10-2023;C11-1;GRGEMAKT-50611;GALTEJ112-11;23
A10-2023;C11-1;GRGEMAKT-50611;GALTEJ112-12;21
A10-2023;C11-1;GRGEMAKT-50611;GALTEJ112-13;25
A10-2023;C11-1;GRGEMAKT-50611;GALTEJ112-14;13
A10-2023;C11-1;GRGEMAKT-50611;GALTEJ112-15;19
A10-2023;C11-1;GRGEMAKT-50611;GALTEJ112-16;21
A10-2023;C11-1;GRGEMAKT-50611;GALTEJ112-17;15
A10-2023;C11-1;GRGEMAKT-50611;GALTEJ112-18;19
A10-2023;C11-1;GRGEMAKT-50611;GALTEJ112-19;17
A10-2023;C11-1;GRGEMAKT-50611;GALTEJ112-20;13
A10-2023;C11-1;GRGEMAKT-50611;GALTEJ112-21;13
A10-2023;C11-1;GRGEMAKT-50611;GALTEJ112-22;16
A10-2023;C11-1;GRGEMAKT-50611;GALTEJ112-23;20
A10-2023;C11-1;GRGEMAKT-50611;GALTEJ112-24;18
A10-2023;C11-1;GRGEMAKT-50611;GALTEJ112-25;20
A10-2023;C11-1;GRGEMAKT-50611;GALTEJ112-26;20
A10-2023;C11-1;GRGEMAKT-50611;GALTEJ112-27;19
A10-2023;C11-1;GRGEMAKT-50611;GALTEJ112-28;12
A10-2023;C11-1;GRGEMAKT-50611;GALTEJ112-29;23
A10-2023;C11-1;GRGEMAKT-50611;GALTEJ112-30;21
A10-2023;C11-1;GRGEMAKT-50611;GALTEJ112-31;24
A10-2023;C11-1;GRGEMAKT-50611;GALTEJ112-32;18
A10-2023;C11-1;GRGEMAKT-50611;GALTEJ112-33;25
A10-2023;C11-1;GRGEMAKT-50611;GALTEJ112-34;27
A10-2023;C11-1;GRGEMAKT-50611;GALTEJ112-35;13
A10-2023;C11-1;GRGEMAKT-50611;GALTEJ112-36;21
A10-2023;C11-1;GRGEMAKT-50611;GALTEJ112-37;27
A10-2023;C11-1;GRGEMAKT-50611;GALTEJ112-38;25
A10-2023;C11-1;GRGEMAKT-50611;GALTEJ112-39;28
A10-2023;C11-1;GRGEMAKT-50611;GALTEJ112-40;29
A10-2023;C11-1;GRGEMAKT-50611;GALTEJ112-41;23
A10-2023;C11-1;GRGEMAKT-50611;GALTEJ112-42;24
A10-2023;C11-1;GRGEMAKT-50611;GALTEJ112-43;35
A10-2023;C11-1;GRGEMAKT-50611;GALTEJ112-44;24
A10-2023;C11-1;GRGEMAKT-50611;GALTEJ112-45;17
A10-2023;C11-1;GRGEMAKT-50611;GALTEJ112-46;27
A10-2023;C11-1;GRGEMAKT-50611;GALTEJ112-47;24
A10-2023;C11-1;GRGEMAKT-50611;GALTEJ112-48;30
A10-2023;C11-1;GRGEMAKT-50611;GALTEJ112-49;25
A10-2023;C11-1;GRGEMAKT-50611;GALTEJ112-50;30
A10-2023;C11-1;GRGEMAKT-50611;GALTEJ112-51;31
A10-2023;C11-1;GRGEMAKT-50611;GALTEJ112-52;37
A10-2023;C11-1;GRGEMAKT-50611;GALTEJ112-53;24
A10-2023;C11-1;GRGEMAKT-50611;GALTEJ112-54;45
A10-2023;C11-1;GRGEMAKT-50611;GALTEJ112-55;27
A10-2023;C11-1;GRGEMAKT-50611;GALTEJ112-56;31
A10-2023;C11-1;GRGEMAKT-50611;GALTEJ112-57;26
A10-2023;C11-1;GRGEMAKT-50611;GALTEJ112-58;25
A10-2023;C11-1;GRGEMAKT-50611;GALTEJ112-59;32
A10-2023;C11-1;GRGEMAKT-50611;GALTEJ112-60;21
A10-2023;C11-1;GRGEMAKT-50611;GALTEJ112-61;19
A10-2023;C11-1;GRGEMAKT-50611;GALTEJ112-62;26
A10-2023;C11-1;GRGEMAKT-50611;GALTEJ112-63;27
A10-2023;C11-1;GRGEMAKT-50611;GALTEJ112-64;22
A10-2023;C11-1;GRGEMAKT-50611;GALTEJ112-65;20
A10-2023;C11-1;GRGEMAKT-50611;GALTEJ112-66;27
A10-2023;C11-1;GRGEMAKT-50611;GALTEJ112-67;20
A10-2023;C11-1;GRGEMAKT-50611;GALTEJ112-68;13
A10-2023;C11-1;GRGEMAKT-50611;GALTEJ112-69;12
A10-2023;C11-1;GRGEMAKT-50611;GALTEJ112-70;19
A10-2023;C11-1;GRGEMAKT-50611;GALTEJ112-71;11
A10-2023;C11-1;GRGEMAKT-50611;GALTEJ112-72;18
A10-2023;C11-1;GRGEMAKT-50611;GALTEJ112-73;11
A10-2023;C11-1;GRGEMAKT-50611;GALTEJ112-74;18
A10-2023;C11-1;GRGEMAKT-50611;GALTEJ112-75;13
A10-2023;C11-1;GRGEMAKT-50611;GALTEJ112-76;7
A10-2023;C11-1;GRGEMAKT-50611;GALTEJ112-77;10
A10-2023;C11-1;GRGEMAKT-50611;GALTEJ112-78;9
A10-2023;C11-1;GRGEMAKT-50611;GALTEJ112-79;10
A10-2023;C11-1;GRGEMAKT-50611;GALTEJ112-80;6
A10-2023;C11-1;GRGEMAKT-50611;GALTEJ112-81;10
A10-2023;C11-1;GRGEMAKT-50611;GALTEJ112-82;8
A10-2023;C11-1;GRGEMAKT-50611;GALTEJ112-83;15
A10-2023;C11-1;GRGEMAKT-50611;GALTEJ112-84;13
A10-2023;C11-1;GRGEMAKT-50611;GALTEJ112-85;5
A10-2023;C11-1;GRGEMAKT-50611;GALTEJ112-86;6
A10-2023;C11-1;GRGEMAKT-50611;GALTEJ112-87;7
A10-2023;C11-1;GRGEMAKT-50611;GALTEJ112-88;3
A10-2023;C11-1;GRGEMAKT-50611;GALTEJ112-89;6
A10-2023;C11-1;GRGEMAKT-50611;GALTEJ112-90;5
A10-2023;C11-1;GRGEMAKT-50611;GALTEJ112-92;2
A10-2023;C11-1;GRGEMAKT-50611;GALTEJ112-93;2
A10-2023;C11-1;GRGEMAKT-50611;GALTEJ112-94;3
A10-2023;C11-1;GRGEMAKT-50611;GALTEJ112-95;3
A10-2023;C11-1;GRGEMAKT-50612;GALTEJ112-1;17
A10-2023;C11-1;GRGEMAKT-50612;GALTEJ112-2;18
A10-2023;C11-1;GRGEMAKT-50612;GALTEJ112-3;9
A10-2023;C11-1;GRGEMAKT-50612;GALTEJ112-4;16
A10-2023;C11-1;GRGEMAKT-50612;GALTEJ112-5;12
A10-2023;C11-1;GRGEMAKT-50612;GALTEJ112-6;12
A10-2023;C11-1;GRGEMAKT-50612;GALTEJ112-7;18
A10-2023;C11-1;GRGEMAKT-50612;GALTEJ112-8;15
A10-2023;C11-1;GRGEMAKT-50612;GALTEJ112-9;19
A10-2023;C11-1;GRGEMAKT-50612;GALTEJ112-10;22
A10-2023;C11-1;GRGEMAKT-50612;GALTEJ112-11;11
A10-2023;C11-1;GRGEMAKT-50612;GALTEJ112-12;7
A10-2023;C11-1;GRGEMAKT-50612;GALTEJ112-13;15
A10-2023;C11-1;GRGEMAKT-50612;GALTEJ112-14;13
A10-2023;C11-1;GRGEMAKT-50612;GALTEJ112-15;8
A10-2023;C11-1;GRGEMAKT-50612;GALTEJ112-16;9
A10-2023;C11-1;GRGEMAKT-50612;GALTEJ112-17;12
A10-2023;C11-1;GRGEMAKT-50612;GALTEJ112-18;10
A10-2023;C11-1;GRGEMAKT-50612;GALTEJ112-19;8
A10-2023;C11-1;GRGEMAKT-50612;GALTEJ112-20;8
A10-2023;C11-1;GRGEMAKT-50612;GALTEJ112-21;11
A10-2023;C11-1;GRGEMAKT-50612;GALTEJ112-22;9
A10-2023;C11-1;GRGEMAKT-50612;GALTEJ112-23;16
A10-2023;C11-1;GRGEMAKT-50612;GALTEJ112-24;7
A10-2023;C11-1;GRGEMAKT-50612;GALTEJ112-25;14
A10-2023;C11-1;GRGEMAKT-50612;GALTEJ112-26;15
A10-2023;C11-1;GRGEMAKT-50612;GALTEJ112-27;14
A10-2023;C11-1;GRGEMAKT-50612;GALTEJ112-28;11
A10-2023;C11-1;GRGEMAKT-50612;GALTEJ112-29;17
A10-2023;C11-1;GRGEMAKT-50612;GALTEJ112-30;21
A10-2023;C11-1;GRGEMAKT-50612;GALTEJ112-31;11
A10-2023;C11-1;GRGEMAKT-50612;GALTEJ112-32;15
A10-2023;C11-1;GRGEMAKT-50612;GALTEJ112-33;7
A10-2023;C11-1;GRGEMAKT-50612;GALTEJ112-34;11
A10-2023;C11-1;GRGEMAKT-50612;GALTEJ112-35;16
A10-2023;C11-1;GRGEMAKT-50612;GALTEJ112-36;14
A10-2023;C11-1;GRGEMAKT-50612;GALTEJ112-37;18
A10-2023;C11-1;GRGEMAKT-50612;GALTEJ112-38;12
A10-2023;C11-1;GRGEMAKT-50612;GALTEJ112-39;8
A10-2023;C11-1;GRGEMAKT-50612;GALTEJ112-40;19
A10-2023;C11-1;GRGEMAKT-50612;GALTEJ112-41;17
A10-2023;C11-1;GRGEMAKT-50612;GALTEJ112-42;11
A10-2023;C11-1;GRGEMAKT-50612;GALTEJ112-43;21
A10-2023;C11-1;GRGEMAKT-50612;GALTEJ112-44;12
A10-2023;C11-1;GRGEMAKT-50612;GALTEJ112-45;12
A10-2023;C11-1;GRGEMAKT-50612;GALTEJ112-46;16
A10-2023;C11-1;GRGEMAKT-50612;GALTEJ112-47;12
A10-2023;C11-1;GRGEMAKT-50612;GALTEJ112-48;16
A10-2023;C11-1;GRGEMAKT-50612;GALTEJ112-49;14
A10-2023;C11-1;GRGEMAKT-50612;GALTEJ112-50;14
A10-2023;C11-1;GRGEMAKT-50612;GALTEJ112-51;20
A10-2023;C11-1;GRGEMAKT-50612;GALTEJ112-52;12
A10-2023;C11-1;GRGEMAKT-50612;GALTEJ112-53;20
A10-2023;C11-1;GRGEMAKT-50612;GALTEJ112-54;20
A10-2023;C11-1;GRGEMAKT-50612;GALTEJ112-55;15
A10-2023;C11-1;GRGEMAKT-50612;GALTEJ112-56;14
A10-2023;C11-1;GRGEMAKT-50612;GALTEJ112-57;15
A10-2023;C11-1;GRGEMAKT-50612;GALTEJ112-58;18
A10-2023;C11-1;GRGEMAKT-50612;GALTEJ112-59;18
A10-2023;C11-1;GRGEMAKT-50612;GALTEJ112-60;12
A10-2023;C11-1;GRGEMAKT-50612;GALTEJ112-61;15
A10-2023;C11-1;GRGEMAKT-50612;GALTEJ112-62;15
A10-2023;C11-1;GRGEMAKT-50612;GALTEJ112-63;18
A10-2023;C11-1;GRGEMAKT-50612;GALTEJ112-64;11
A10-2023;C11-1;GRGEMAKT-50612;GALTEJ112-65;7
A10-2023;C11-1;GRGEMAKT-50612;GALTEJ112-66;10
A10-2023;C11-1;GRGEMAKT-50612;GALTEJ112-67;15
A10-2023;C11-1;GRGEMAKT-50612;GALTEJ112-68;8
A10-2023;C11-1;GRGEMAKT-50612;GALTEJ112-69;18
A10-2023;C11-1;GRGEMAKT-50612;GALTEJ112-70;10
A10-2023;C11-1;GRGEMAKT-50612;GALTEJ112-71;18
A10-2023;C11-1;GRGEMAKT-50612;GALTEJ112-72;9
A10-2023;C11-1;GRGEMAKT-50612;GALTEJ112-73;8
A10-2023;C11-1;GRGEMAKT-50612;GALTEJ112-74;7
A10-2023;C11-1;GRGEMAKT-50612;GALTEJ112-75;8
A10-2023;C11-1;GRGEMAKT-50612;GALTEJ112-76;17
A10-2023;C11-1;GRGEMAKT-50612;GALTEJ112-77;7
A10-2023;C11-1;GRGEMAKT-50612;GALTEJ112-78;11
A10-2023;C11-1;GRGEMAKT-50612;GALTEJ112-79;8
A10-2023;C11-1;GRGEMAKT-50612;GALTEJ112-80;5
A10-2023;C11-1;GRGEMAKT-50612;GALTEJ112-81;5
A10-2023;C11-1;GRGEMAKT-50612;GALTEJ112-82;5
A10-2023;C11-1;GRGEMAKT-50612;GALTEJ112-83;6
A10-2023;C11-1;GRGEMAKT-50612;GALTEJ112-84;6
A10-2023;C11-1;GRGEMAKT-50612;GALTEJ112-85;4
A10-2023;C11-1;GRGEMAKT-50612;GALTEJ112-86;2
A10-2023;C11-1;GRGEMAKT-50612;GALTEJ112-87;3
A10-2023;C11-1;GRGEMAKT-50612;GALTEJ112-88;4
A10-2023;C11-1;GRGEMAKT-50612;GALTEJ112-89;3
A10-2023;C11-1;GRGEMAKT-50612;GALTEJ112-91;1
A10-2023;C11-1;GRGEMAKT-50612;GALTEJ112-92;1
A10-2023;C11-1;GRGEMAKT-50612;GALTEJ112-93;3
A10-2023;C11-1;GRGEMAKT-50612;GALTEJ112-95;1
A10-2023;C11-1;GRGEMAKT-50613;GALTEJ112-1;33
A10-2023;C11-1;GRGEMAKT-50613;GALTEJ112-2;32
A10-2023;C11-1;GRGEMAKT-50613;GALTEJ112-3;19
A10-2023;C11-1;GRGEMAKT-50613;GALTEJ112-4;28
A10-2023;C11-1;GRGEMAKT-50613;GALTEJ112-5;36
A10-2023;C11-1;GRGEMAKT-50613;GALTEJ112-6;35
A10-2023;C11-1;GRGEMAKT-50613;GALTEJ112-7;29
A10-2023;C11-1;GRGEMAKT-50613;GALTEJ112-8;31
A10-2023;C11-1;GRGEMAKT-50613;GALTEJ112-9;30
A10-2023;C11-1;GRGEMAKT-50613;GALTEJ112-10;31
A10-2023;C11-1;GRGEMAKT-50613;GALTEJ112-11;27
A10-2023;C11-1;GRGEMAKT-50613;GALTEJ112-12;36
A10-2023;C11-1;GRGEMAKT-50613;GALTEJ112-13;30
A10-2023;C11-1;GRGEMAKT-50613;GALTEJ112-14;20
A10-2023;C11-1;GRGEMAKT-50613;GALTEJ112-15;28
A10-2023;C11-1;GRGEMAKT-50613;GALTEJ112-16;26
A10-2023;C11-1;GRGEMAKT-50613;GALTEJ112-17;23
A10-2023;C11-1;GRGEMAKT-50613;GALTEJ112-18;25
A10-2023;C11-1;GRGEMAKT-50613;GALTEJ112-19;36
A10-2023;C11-1;GRGEMAKT-50613;GALTEJ112-20;27
