"jahr","gemnr","gemname","geschl","alter","n","typ"
2002,"70707","Dölsach ","weiblich","40 bis 44 Jahre",77,"Städte"
2002,"70708","Gaimberg ","männlich","bis 4 Jahre",12,"Städte"
2002,"70708","Gaimberg ","männlich","5 bis 9 Jahre",30,"Städte"
2002,"70708","Gaimberg ","männlich","10 bis 14 Jahre",36,"Städte"
2002,"70708","Gaimberg ","männlich","15 bis 19 Jahre",27,"Städte"
2002,"70708","Gaimberg ","männlich","20 bis 24 Jahre",24,"Städte"
2002,"70708","Gaimberg ","männlich","25 bis 29 Jahre",22,"Städte"
2002,"70708","Gaimberg ","männlich","30 bis 34 Jahre",31,"Städte"
2002,"70708","Gaimberg ","männlich","35 bis 39 Jahre",33,"Städte"
2002,"70708","Gaimberg ","männlich","40 bis 44 Jahre",30,"Städte"
2002,"70708","Gaimberg ","weiblich","bis 4 Jahre",17,"Städte"
2002,"70708","Gaimberg ","weiblich","5 bis 9 Jahre",20,"Städte"
2002,"70708","Gaimberg ","weiblich","10 bis 14 Jahre",30,"Städte"
2002,"70708","Gaimberg ","weiblich","15 bis 19 Jahre",26,"Städte"
2002,"70708","Gaimberg ","weiblich","20 bis 24 Jahre",31,"Städte"
2002,"70708","Gaimberg ","weiblich","25 bis 29 Jahre",30,"Städte"
2002,"70708","Gaimberg ","weiblich","30 bis 34 Jahre",28,"Städte"
2002,"70708","Gaimberg ","weiblich","35 bis 39 Jahre",30,"Städte"
2002,"70708","Gaimberg ","weiblich","40 bis 44 Jahre",25,"Städte"
2002,"70735","Heinfels ","männlich","bis 4 Jahre",33,"Ländlicher Raum"
2002,"70735","Heinfels ","männlich","5 bis 9 Jahre",47,"Ländlicher Raum"
2002,"70735","Heinfels ","männlich","10 bis 14 Jahre",47,"Ländlicher Raum"
2002,"70735","Heinfels ","männlich","15 bis 19 Jahre",31,"Ländlicher Raum"
2002,"70735","Heinfels ","männlich","20 bis 24 Jahre",31,"Ländlicher Raum"
2002,"70735","Heinfels ","männlich","25 bis 29 Jahre",32,"Ländlicher Raum"
2002,"70735","Heinfels ","männlich","30 bis 34 Jahre",44,"Ländlicher Raum"
2002,"70735","Heinfels ","männlich","35 bis 39 Jahre",56,"Ländlicher Raum"
2002,"70735","Heinfels ","männlich","40 bis 44 Jahre",41,"Ländlicher Raum"
2002,"70735","Heinfels ","weiblich","bis 4 Jahre",37,"Ländlicher Raum"
2002,"70735","Heinfels ","weiblich","5 bis 9 Jahre",50,"Ländlicher Raum"
2002,"70735","Heinfels ","weiblich","10 bis 14 Jahre",39,"Ländlicher Raum"
2002,"70735","Heinfels ","weiblich","15 bis 19 Jahre",35,"Ländlicher Raum"
2002,"70735","Heinfels ","weiblich","20 bis 24 Jahre",24,"Ländlicher Raum"
2002,"70735","Heinfels ","weiblich","25 bis 29 Jahre",29,"Ländlicher Raum"
2002,"70735","Heinfels ","weiblich","30 bis 34 Jahre",55,"Ländlicher Raum"
2002,"70735","Heinfels ","weiblich","35 bis 39 Jahre",46,"Ländlicher Raum"
2002,"70735","Heinfels ","weiblich","40 bis 44 Jahre",32,"Ländlicher Raum"
2002,"70709","Hopfgarten in Defereggen ","männlich","bis 4 Jahre",27,"Ländlicher Raum"
2002,"70709","Hopfgarten in Defereggen ","männlich","5 bis 9 Jahre",33,"Ländlicher Raum"
2002,"70709","Hopfgarten in Defereggen ","männlich","10 bis 14 Jahre",26,"Ländlicher Raum"
2002,"70709","Hopfgarten in Defereggen ","männlich","15 bis 19 Jahre",25,"Ländlicher Raum"
2002,"70709","Hopfgarten in Defereggen ","männlich","20 bis 24 Jahre",34,"Ländlicher Raum"
2002,"70709","Hopfgarten in Defereggen ","männlich","25 bis 29 Jahre",35,"Ländlicher Raum"
2002,"70709","Hopfgarten in Defereggen ","männlich","30 bis 34 Jahre",31,"Ländlicher Raum"
2002,"70709","Hopfgarten in Defereggen ","männlich","35 bis 39 Jahre",39,"Ländlicher Raum"
2002,"70709","Hopfgarten in Defereggen ","männlich","40 bis 44 Jahre",28,"Ländlicher Raum"
2002,"70709","Hopfgarten in Defereggen ","weiblich","bis 4 Jahre",27,"Ländlicher Raum"
2002,"70709","Hopfgarten in Defereggen ","weiblich","5 bis 9 Jahre",28,"Ländlicher Raum"
2002,"70709","Hopfgarten in Defereggen ","weiblich","10 bis 14 Jahre",31,"Ländlicher Raum"
2002,"70709","Hopfgarten in Defereggen ","weiblich","15 bis 19 Jahre",29,"Ländlicher Raum"
2002,"70709","Hopfgarten in Defereggen ","weiblich","20 bis 24 Jahre",22,"Ländlicher Raum"
2002,"70709","Hopfgarten in Defereggen ","weiblich","25 bis 29 Jahre",25,"Ländlicher Raum"
2002,"70709","Hopfgarten in Defereggen ","weiblich","30 bis 34 Jahre",26,"Ländlicher Raum"
2002,"70709","Hopfgarten in Defereggen ","weiblich","35 bis 39 Jahre",36,"Ländlicher Raum"
2002,"70709","Hopfgarten in Defereggen ","weiblich","40 bis 44 Jahre",23,"Ländlicher Raum"
2002,"70710","Innervillgraten ","männlich","bis 4 Jahre",48,"Ländlicher Raum"
2002,"70710","Innervillgraten ","männlich","5 bis 9 Jahre",33,"Ländlicher Raum"
2002,"70710","Innervillgraten ","männlich","10 bis 14 Jahre",38,"Ländlicher Raum"
2002,"70710","Innervillgraten ","männlich","15 bis 19 Jahre",30,"Ländlicher Raum"
2002,"70710","Innervillgraten ","männlich","20 bis 24 Jahre",42,"Ländlicher Raum"
2002,"70710","Innervillgraten ","männlich","25 bis 29 Jahre",40,"Ländlicher Raum"
2002,"70710","Innervillgraten ","männlich","30 bis 34 Jahre",41,"Ländlicher Raum"
2002,"70710","Innervillgraten ","männlich","35 bis 39 Jahre",36,"Ländlicher Raum"
2002,"70710","Innervillgraten ","männlich","40 bis 44 Jahre",49,"Ländlicher Raum"
2002,"70710","Innervillgraten ","weiblich","bis 4 Jahre",30,"Ländlicher Raum"
2002,"70710","Innervillgraten ","weiblich","5 bis 9 Jahre",35,"Ländlicher Raum"
2002,"70710","Innervillgraten ","weiblich","10 bis 14 Jahre",36,"Ländlicher Raum"
2002,"70710","Innervillgraten ","weiblich","15 bis 19 Jahre",32,"Ländlicher Raum"
2002,"70710","Innervillgraten ","weiblich","20 bis 24 Jahre",31,"Ländlicher Raum"
2002,"70710","Innervillgraten ","weiblich","25 bis 29 Jahre",49,"Ländlicher Raum"
2002,"70710","Innervillgraten ","weiblich","30 bis 34 Jahre",30,"Ländlicher Raum"
2002,"70710","Innervillgraten ","weiblich","35 bis 39 Jahre",35,"Ländlicher Raum"
2002,"70710","Innervillgraten ","weiblich","40 bis 44 Jahre",31,"Ländlicher Raum"
2002,"70711","Iselsberg-Stronach ","männlich","bis 4 Jahre",15,"Städte"
2002,"70711","Iselsberg-Stronach ","männlich","5 bis 9 Jahre",24,"Städte"
2002,"70711","Iselsberg-Stronach ","männlich","10 bis 14 Jahre",11,"Städte"
2002,"70711","Iselsberg-Stronach ","männlich","15 bis 19 Jahre",14,"Städte"
2002,"70711","Iselsberg-Stronach ","männlich","20 bis 24 Jahre",10,"Städte"
2002,"70711","Iselsberg-Stronach ","männlich","25 bis 29 Jahre",13,"Städte"
2002,"70711","Iselsberg-Stronach ","männlich","30 bis 34 Jahre",32,"Städte"
2002,"70711","Iselsberg-Stronach ","männlich","35 bis 39 Jahre",20,"Städte"
2002,"70711","Iselsberg-Stronach ","männlich","40 bis 44 Jahre",31,"Städte"
2002,"70711","Iselsberg-Stronach ","weiblich","bis 4 Jahre",13,"Städte"
2002,"70711","Iselsberg-Stronach ","weiblich","5 bis 9 Jahre",22,"Städte"
2002,"70711","Iselsberg-Stronach ","weiblich","10 bis 14 Jahre",17,"Städte"
2002,"70711","Iselsberg-Stronach ","weiblich","15 bis 19 Jahre",24,"Städte"
2002,"70711","Iselsberg-Stronach ","weiblich","20 bis 24 Jahre",17,"Städte"
2002,"70711","Iselsberg-Stronach ","weiblich","25 bis 29 Jahre",16,"Städte"
2002,"70711","Iselsberg-Stronach ","weiblich","30 bis 34 Jahre",27,"Städte"
2002,"70711","Iselsberg-Stronach ","weiblich","35 bis 39 Jahre",31,"Städte"
2002,"70711","Iselsberg-Stronach ","weiblich","40 bis 44 Jahre",16,"Städte"
2002,"70712","Kals am Großglockner ","männlich","bis 4 Jahre",43,"Ländlicher Raum"
2002,"70712","Kals am Großglockner ","männlich","5 bis 9 Jahre",54,"Ländlicher Raum"
2002,"70712","Kals am Großglockner ","männlich","10 bis 14 Jahre",54,"Ländlicher Raum"
2002,"70712","Kals am Großglockner ","männlich","15 bis 19 Jahre",44,"Ländlicher Raum"
2002,"70712","Kals am Großglockner ","männlich","20 bis 24 Jahre",41,"Ländlicher Raum"
2002,"70712","Kals am Großglockner ","männlich","25 bis 29 Jahre",48,"Ländlicher Raum"
2002,"70712","Kals am Großglockner ","männlich","30 bis 34 Jahre",55,"Ländlicher Raum"
2002,"70712","Kals am Großglockner ","männlich","35 bis 39 Jahre",69,"Ländlicher Raum"
2002,"70712","Kals am Großglockner ","männlich","40 bis 44 Jahre",55,"Ländlicher Raum"
2002,"70712","Kals am Großglockner ","weiblich","bis 4 Jahre",34,"Ländlicher Raum"
2002,"70712","Kals am Großglockner ","weiblich","5 bis 9 Jahre",58,"Ländlicher Raum"
2002,"70712","Kals am Großglockner ","weiblich","10 bis 14 Jahre",42,"Ländlicher Raum"
2002,"70712","Kals am Großglockner ","weiblich","15 bis 19 Jahre",48,"Ländlicher Raum"
2002,"70712","Kals am Großglockner ","weiblich","20 bis 24 Jahre",46,"Ländlicher Raum"
2002,"70712","Kals am Großglockner ","weiblich","25 bis 29 Jahre",47,"Ländlicher Raum"
2002,"70712","Kals am Großglockner ","weiblich","30 bis 34 Jahre",65,"Ländlicher Raum"
2002,"70712","Kals am Großglockner ","weiblich","35 bis 39 Jahre",66,"Ländlicher Raum"
2002,"70712","Kals am Großglockner ","weiblich","40 bis 44 Jahre",44,"Ländlicher Raum"
2002,"70713","Kartitsch ","männlich","bis 4 Jahre",13,"Ländlicher Raum"
2002,"70713","Kartitsch ","männlich","5 bis 9 Jahre",39,"Ländlicher Raum"
2002,"70713","Kartitsch ","männlich","10 bis 14 Jahre",23,"Ländlicher Raum"
2002,"70713","Kartitsch ","männlich","15 bis 19 Jahre",32,"Ländlicher Raum"
2002,"70713","Kartitsch ","männlich","20 bis 24 Jahre",28,"Ländlicher Raum"
2002,"70713","Kartitsch ","männlich","25 bis 29 Jahre",40,"Ländlicher Raum"
2002,"70713","Kartitsch ","männlich","30 bis 34 Jahre",38,"Ländlicher Raum"
2002,"70713","Kartitsch ","männlich","35 bis 39 Jahre",49,"Ländlicher Raum"
2002,"70713","Kartitsch ","männlich","40 bis 44 Jahre",30,"Ländlicher Raum"
2002,"70713","Kartitsch ","weiblich","bis 4 Jahre",22,"Ländlicher Raum"
2002,"70713","Kartitsch ","weiblich","5 bis 9 Jahre",24,"Ländlicher Raum"
2002,"70713","Kartitsch ","weiblich","10 bis 14 Jahre",41,"Ländlicher Raum"
2002,"70713","Kartitsch ","weiblich","15 bis 19 Jahre",21,"Ländlicher Raum"
2002,"70713","Kartitsch ","weiblich","20 bis 24 Jahre",28,"Ländlicher Raum"
2002,"70713","Kartitsch ","weiblich","25 bis 29 Jahre",30,"Ländlicher Raum"
2002,"70713","Kartitsch ","weiblich","30 bis 34 Jahre",34,"Ländlicher Raum"
2002,"70713","Kartitsch ","weiblich","35 bis 39 Jahre",29,"Ländlicher Raum"
2002,"70713","Kartitsch ","weiblich","40 bis 44 Jahre",27,"Ländlicher Raum"
2002,"70714","Lavant ","männlich","bis 4 Jahre",11,"Suburbaner Raum"
2002,"70714","Lavant ","männlich","5 bis 9 Jahre",9,"Suburbaner Raum"
2002,"70714","Lavant ","männlich","10 bis 14 Jahre",11,"Suburbaner Raum"
2002,"70714","Lavant ","männlich","15 bis 19 Jahre",10,"Suburbaner Raum"
2002,"70714","Lavant ","männlich","20 bis 24 Jahre",14,"Suburbaner Raum"
2002,"70714","Lavant ","männlich","25 bis 29 Jahre",6,"Suburbaner Raum"
2002,"70714","Lavant ","männlich","30 bis 34 Jahre",12,"Suburbaner Raum"
2002,"70714","Lavant ","männlich","35 bis 39 Jahre",11,"Suburbaner Raum"
2002,"70714","Lavant ","männlich","40 bis 44 Jahre",12,"Suburbaner Raum"
2002,"70714","Lavant ","weiblich","bis 4 Jahre",10,"Suburbaner Raum"
2002,"70714","Lavant ","weiblich","5 bis 9 Jahre",8,"Suburbaner Raum"
2002,"70714","Lavant ","weiblich","10 bis 14 Jahre",8,"Suburbaner Raum"
2002,"70714","Lavant ","weiblich","15 bis 19 Jahre",14,"Suburbaner Raum"
2002,"70714","Lavant ","weiblich","20 bis 24 Jahre",8,"Suburbaner Raum"
2002,"70714","Lavant ","weiblich","25 bis 29 Jahre",13,"Suburbaner Raum"
2002,"70714","Lavant ","weiblich","30 bis 34 Jahre",13,"Suburbaner Raum"
2002,"70714","Lavant ","weiblich","35 bis 39 Jahre",14,"Suburbaner Raum"
2002,"70714","Lavant ","weiblich","40 bis 44 Jahre",7,"Suburbaner Raum"
2002,"70715","Leisach ","männlich","bis 4 Jahre",25,"Städte"
2002,"70715","Leisach ","männlich","5 bis 9 Jahre",29,"Städte"
2002,"70715","Leisach ","männlich","10 bis 14 Jahre",28,"Städte"
2002,"70715","Leisach ","männlich","15 bis 19 Jahre",24,"Städte"
2002,"70715","Leisach ","männlich","20 bis 24 Jahre",33,"Städte"
2002,"70715","Leisach ","männlich","25 bis 29 Jahre",25,"Städte"
2002,"70715","Leisach ","männlich","30 bis 34 Jahre",40,"Städte"
2002,"70715","Leisach ","männlich","35 bis 39 Jahre",43,"Städte"
2002,"70715","Leisach ","männlich","40 bis 44 Jahre",35,"Städte"
2002,"70715","Leisach ","weiblich","bis 4 Jahre",19,"Städte"
2002,"70715","Leisach ","weiblich","5 bis 9 Jahre",38,"Städte"
2002,"70715","Leisach ","weiblich","10 bis 14 Jahre",29,"Städte"
2002,"70715","Leisach ","weiblich","15 bis 19 Jahre",29,"Städte"
2002,"70715","Leisach ","weiblich","20 bis 24 Jahre",36,"Städte"
2002,"70715","Leisach ","weiblich","25 bis 29 Jahre",33,"Städte"
2002,"70715","Leisach ","weiblich","30 bis 34 Jahre",39,"Städte"
2002,"70715","Leisach ","weiblich","35 bis 39 Jahre",40,"Städte"
2002,"70715","Leisach ","weiblich","40 bis 44 Jahre",38,"Städte"
2002,"70716","Lienz ","männlich","bis 4 Jahre",263,"Städte"
2002,"70716","Lienz ","männlich","5 bis 9 Jahre",286,"Städte"
2002,"70716","Lienz ","männlich","10 bis 14 Jahre",389,"Städte"
2002,"70716","Lienz ","männlich","15 bis 19 Jahre",363,"Städte"
2002,"70716","Lienz ","männlich","20 bis 24 Jahre",381,"Städte"
2002,"70716","Lienz ","männlich","25 bis 29 Jahre",345,"Städte"
2002,"70716","Lienz ","männlich","30 bis 34 Jahre",455,"Städte"
2002,"70716","Lienz ","männlich","35 bis 39 Jahre",463,"Städte"
2002,"70716","Lienz ","männlich","40 bis 44 Jahre",449,"Städte"
2002,"70716","Lienz ","weiblich","bis 4 Jahre",263,"Städte"
2002,"70716","Lienz ","weiblich","5 bis 9 Jahre",338,"Städte"
2002,"70716","Lienz ","weiblich","10 bis 14 Jahre",359,"Städte"
2002,"70716","Lienz ","weiblich","15 bis 19 Jahre",375,"Städte"
2002,"70716","Lienz ","weiblich","20 bis 24 Jahre",381,"Städte"
2002,"70716","Lienz ","weiblich","25 bis 29 Jahre",362,"Städte"
2002,"70716","Lienz ","weiblich","30 bis 34 Jahre",485,"Städte"
2002,"70716","Lienz ","weiblich","35 bis 39 Jahre",548,"Städte"
2002,"70716","Lienz ","weiblich","40 bis 44 Jahre",505,"Städte"
2002,"70717","Matrei in Osttirol ","männlich","bis 4 Jahre",187,"Ländlicher Raum"
2002,"70717","Matrei in Osttirol ","männlich","5 bis 9 Jahre",194,"Ländlicher Raum"
2002,"70717","Matrei in Osttirol ","männlich","10 bis 14 Jahre",189,"Ländlicher Raum"
2002,"70717","Matrei in Osttirol ","männlich","15 bis 19 Jahre",162,"Ländlicher Raum"
2002,"70717","Matrei in Osttirol ","männlich","20 bis 24 Jahre",164,"Ländlicher Raum"
2002,"70717","Matrei in Osttirol ","männlich","25 bis 29 Jahre",207,"Ländlicher Raum"
2002,"70717","Matrei in Osttirol ","männlich","30 bis 34 Jahre",241,"Ländlicher Raum"
2002,"70717","Matrei in Osttirol ","männlich","35 bis 39 Jahre",221,"Ländlicher Raum"
2002,"70717","Matrei in Osttirol ","männlich","40 bis 44 Jahre",192,"Ländlicher Raum"
2002,"70717","Matrei in Osttirol ","weiblich","bis 4 Jahre",159,"Ländlicher Raum"
2002,"70717","Matrei in Osttirol ","weiblich","5 bis 9 Jahre",188,"Ländlicher Raum"
2002,"70717","Matrei in Osttirol ","weiblich","10 bis 14 Jahre",154,"Ländlicher Raum"
2002,"70717","Matrei in Osttirol ","weiblich","15 bis 19 Jahre",168,"Ländlicher Raum"
2002,"70717","Matrei in Osttirol ","weiblich","20 bis 24 Jahre",170,"Ländlicher Raum"
2002,"70717","Matrei in Osttirol ","weiblich","25 bis 29 Jahre",157,"Ländlicher Raum"
2002,"70717","Matrei in Osttirol ","weiblich","30 bis 34 Jahre",193,"Ländlicher Raum"
2002,"70717","Matrei in Osttirol ","weiblich","35 bis 39 Jahre",204,"Ländlicher Raum"
2002,"70717","Matrei in Osttirol ","weiblich","40 bis 44 Jahre",155,"Ländlicher Raum"
2002,"70718","Nikolsdorf ","männlich","bis 4 Jahre",28,"Suburbaner Raum"
2002,"70718","Nikolsdorf ","männlich","5 bis 9 Jahre",19,"Suburbaner Raum"
2002,"70718","Nikolsdorf ","männlich","10 bis 14 Jahre",24,"Suburbaner Raum"
2002,"70718","Nikolsdorf ","männlich","15 bis 19 Jahre",35,"Suburbaner Raum"
2002,"70718","Nikolsdorf ","männlich","20 bis 24 Jahre",34,"Suburbaner Raum"
2002,"70718","Nikolsdorf ","männlich","25 bis 29 Jahre",41,"Suburbaner Raum"
2002,"70718","Nikolsdorf ","männlich","30 bis 34 Jahre",43,"Suburbaner Raum"
2002,"70718","Nikolsdorf ","männlich","35 bis 39 Jahre",32,"Suburbaner Raum"
2002,"70718","Nikolsdorf ","männlich","40 bis 44 Jahre",26,"Suburbaner Raum"
2002,"70718","Nikolsdorf ","weiblich","bis 4 Jahre",21,"Suburbaner Raum"
2002,"70718","Nikolsdorf ","weiblich","5 bis 9 Jahre",28,"Suburbaner Raum"
2002,"70718","Nikolsdorf ","weiblich","10 bis 14 Jahre",22,"Suburbaner Raum"
2002,"70718","Nikolsdorf ","weiblich","15 bis 19 Jahre",33,"Suburbaner Raum"
2002,"70718","Nikolsdorf ","weiblich","20 bis 24 Jahre",29,"Suburbaner Raum"
2002,"70718","Nikolsdorf ","weiblich","25 bis 29 Jahre",32,"Suburbaner Raum"
2002,"70718","Nikolsdorf ","weiblich","30 bis 34 Jahre",31,"Suburbaner Raum"
2002,"70718","Nikolsdorf ","weiblich","35 bis 39 Jahre",30,"Suburbaner Raum"
2002,"70718","Nikolsdorf ","weiblich","40 bis 44 Jahre",28,"Suburbaner Raum"
2002,"70719","Nußdorf-Debant ","männlich","bis 4 Jahre",70,"Städte"
2002,"70719","Nußdorf-Debant ","männlich","5 bis 9 Jahre",108,"Städte"
2002,"70719","Nußdorf-Debant ","männlich","10 bis 14 Jahre",124,"Städte"
2002,"70719","Nußdorf-Debant ","männlich","15 bis 19 Jahre",118,"Städte"
2002,"70719","Nußdorf-Debant ","männlich","20 bis 24 Jahre",126,"Städte"
2002,"70719","Nußdorf-Debant ","männlich","25 bis 29 Jahre",106,"Städte"
2002,"70719","Nußdorf-Debant ","männlich","30 bis 34 Jahre",132,"Städte"
2002,"70719","Nußdorf-Debant ","männlich","35 bis 39 Jahre",128,"Städte"
2002,"70719","Nußdorf-Debant ","männlich","40 bis 44 Jahre",120,"Städte"
2002,"70719","Nußdorf-Debant ","weiblich","bis 4 Jahre",99,"Städte"
2002,"70719","Nußdorf-Debant ","weiblich","5 bis 9 Jahre",110,"Städte"
2002,"70719","Nußdorf-Debant ","weiblich","10 bis 14 Jahre",114,"Städte"
2002,"70719","Nußdorf-Debant ","weiblich","15 bis 19 Jahre",117,"Städte"
2002,"70719","Nußdorf-Debant ","weiblich","20 bis 24 Jahre",108,"Städte"
2002,"70719","Nußdorf-Debant ","weiblich","25 bis 29 Jahre",127,"Städte"
2002,"70719","Nußdorf-Debant ","weiblich","30 bis 34 Jahre",114,"Städte"
2002,"70719","Nußdorf-Debant ","weiblich","35 bis 39 Jahre",124,"Städte"
2002,"70719","Nußdorf-Debant ","weiblich","40 bis 44 Jahre",130,"Städte"
2002,"70720","Oberlienz ","männlich","bis 4 Jahre",48,"Suburbaner Raum"
2002,"70720","Oberlienz ","männlich","5 bis 9 Jahre",44,"Suburbaner Raum"
2002,"70720","Oberlienz ","männlich","10 bis 14 Jahre",56,"Suburbaner Raum"
2002,"70720","Oberlienz ","männlich","15 bis 19 Jahre",46,"Suburbaner Raum"
2002,"70720","Oberlienz ","männlich","20 bis 24 Jahre",36,"Suburbaner Raum"
2002,"70720","Oberlienz ","männlich","25 bis 29 Jahre",58,"Suburbaner Raum"
2002,"70720","Oberlienz ","männlich","30 bis 34 Jahre",76,"Suburbaner Raum"
2002,"70720","Oberlienz ","männlich","35 bis 39 Jahre",76,"Suburbaner Raum"
2002,"70720","Oberlienz ","männlich","40 bis 44 Jahre",66,"Suburbaner Raum"
2002,"70720","Oberlienz ","weiblich","bis 4 Jahre",38,"Suburbaner Raum"
2002,"70720","Oberlienz ","weiblich","5 bis 9 Jahre",47,"Suburbaner Raum"
2002,"70720","Oberlienz ","weiblich","10 bis 14 Jahre",52,"Suburbaner Raum"
2002,"70720","Oberlienz ","weiblich","15 bis 19 Jahre",60,"Suburbaner Raum"
2002,"70720","Oberlienz ","weiblich","20 bis 24 Jahre",46,"Suburbaner Raum"
2002,"70720","Oberlienz ","weiblich","25 bis 29 Jahre",40,"Suburbaner Raum"
2002,"70720","Oberlienz ","weiblich","30 bis 34 Jahre",63,"Suburbaner Raum"
2002,"70720","Oberlienz ","weiblich","35 bis 39 Jahre",68,"Suburbaner Raum"
2002,"70720","Oberlienz ","weiblich","40 bis 44 Jahre",48,"Suburbaner Raum"
2002,"70721","Obertilliach ","männlich","bis 4 Jahre",42,"Ländlicher Raum"
2002,"70721","Obertilliach ","männlich","5 bis 9 Jahre",27,"Ländlicher Raum"
2002,"70721","Obertilliach ","männlich","10 bis 14 Jahre",28,"Ländlicher Raum"
2002,"70721","Obertilliach ","männlich","15 bis 19 Jahre",29,"Ländlicher Raum"
2002,"70721","Obertilliach ","männlich","20 bis 24 Jahre",31,"Ländlicher Raum"
2002,"70721","Obertilliach ","männlich","25 bis 29 Jahre",30,"Ländlicher Raum"
2002,"70721","Obertilliach ","männlich","30 bis 34 Jahre",34,"Ländlicher Raum"
2002,"70721","Obertilliach ","männlich","35 bis 39 Jahre",24,"Ländlicher Raum"
2002,"70721","Obertilliach ","männlich","40 bis 44 Jahre",31,"Ländlicher Raum"
2002,"70721","Obertilliach ","weiblich","bis 4 Jahre",28,"Ländlicher Raum"
2002,"70721","Obertilliach ","weiblich","5 bis 9 Jahre",27,"Ländlicher Raum"
2002,"70721","Obertilliach ","weiblich","10 bis 14 Jahre",21,"Ländlicher Raum"
2002,"70721","Obertilliach ","weiblich","15 bis 19 Jahre",22,"Ländlicher Raum"
2002,"70721","Obertilliach ","weiblich","20 bis 24 Jahre",23,"Ländlicher Raum"
2002,"70721","Obertilliach ","weiblich","25 bis 29 Jahre",27,"Ländlicher Raum"
2002,"70721","Obertilliach ","weiblich","30 bis 34 Jahre",35,"Ländlicher Raum"
2002,"70721","Obertilliach ","weiblich","35 bis 39 Jahre",24,"Ländlicher Raum"
