C-A10-0;C-C11-0;C-GRGEMAKT-0;C-GALTEJ112-0;F-ISIS-1
A10-2002;C11-1;GRGEMAKT-50339;GALTEJ112-17;70
A10-2002;C11-1;GRGEMAKT-50339;GALTEJ112-18;61
A10-2002;C11-1;GRGEMAKT-50339;GALTEJ112-19;61
A10-2002;C11-1;GRGEMAKT-50339;GALTEJ112-20;61
A10-2002;C11-1;GRGEMAKT-50339;GALTEJ112-21;59
A10-2002;C11-1;GRGEMAKT-50339;GALTEJ112-22;60
A10-2002;C11-1;GRGEMAKT-50339;GALTEJ112-23;64
A10-2002;C11-1;GRGEMAKT-50339;GALTEJ112-24;71
A10-2002;C11-1;GRGEMAKT-50339;GALTEJ112-25;62
A10-2002;C11-1;GRGEMAKT-50339;GALTEJ112-26;55
A10-2002;C11-1;GRGEMAKT-50339;GALTEJ112-27;46
A10-2002;C11-1;GRGEMAKT-50339;GALTEJ112-28;61
A10-2002;C11-1;GRGEMAKT-50339;GALTEJ112-29;51
A10-2002;C11-1;GRGEMAKT-50339;GALTEJ112-30;60
A10-2002;C11-1;GRGEMAKT-50339;GALTEJ112-31;53
A10-2002;C11-1;GRGEMAKT-50339;GALTEJ112-32;68
A10-2002;C11-1;GRGEMAKT-50339;GALTEJ112-33;83
A10-2002;C11-1;GRGEMAKT-50339;GALTEJ112-34;87
A10-2002;C11-1;GRGEMAKT-50339;GALTEJ112-35;94
A10-2002;C11-1;GRGEMAKT-50339;GALTEJ112-36;80
A10-2002;C11-1;GRGEMAKT-50339;GALTEJ112-37;88
A10-2002;C11-1;GRGEMAKT-50339;GALTEJ112-38;76
A10-2002;C11-1;GRGEMAKT-50339;GALTEJ112-39;66
A10-2002;C11-1;GRGEMAKT-50339;GALTEJ112-40;85
A10-2002;C11-1;GRGEMAKT-50339;GALTEJ112-41;90
A10-2002;C11-1;GRGEMAKT-50339;GALTEJ112-42;82
A10-2002;C11-1;GRGEMAKT-50339;GALTEJ112-43;60
A10-2002;C11-1;GRGEMAKT-50339;GALTEJ112-44;64
A10-2002;C11-1;GRGEMAKT-50339;GALTEJ112-45;69
A10-2002;C11-1;GRGEMAKT-50339;GALTEJ112-46;78
A10-2002;C11-1;GRGEMAKT-50339;GALTEJ112-47;67
A10-2002;C11-1;GRGEMAKT-50339;GALTEJ112-48;50
A10-2002;C11-1;GRGEMAKT-50339;GALTEJ112-49;57
A10-2002;C11-1;GRGEMAKT-50339;GALTEJ112-50;63
A10-2002;C11-1;GRGEMAKT-50339;GALTEJ112-51;51
A10-2002;C11-1;GRGEMAKT-50339;GALTEJ112-52;68
A10-2002;C11-1;GRGEMAKT-50339;GALTEJ112-53;69
A10-2002;C11-1;GRGEMAKT-50339;GALTEJ112-54;51
A10-2002;C11-1;GRGEMAKT-50339;GALTEJ112-55;66
A10-2002;C11-1;GRGEMAKT-50339;GALTEJ112-56;57
A10-2002;C11-1;GRGEMAKT-50339;GALTEJ112-57;41
A10-2002;C11-1;GRGEMAKT-50339;GALTEJ112-58;68
A10-2002;C11-1;GRGEMAKT-50339;GALTEJ112-59;58
A10-2002;C11-1;GRGEMAKT-50339;GALTEJ112-60;56
A10-2002;C11-1;GRGEMAKT-50339;GALTEJ112-61;64
A10-2002;C11-1;GRGEMAKT-50339;GALTEJ112-62;50
A10-2002;C11-1;GRGEMAKT-50339;GALTEJ112-63;60
A10-2002;C11-1;GRGEMAKT-50339;GALTEJ112-64;29
A10-2002;C11-1;GRGEMAKT-50339;GALTEJ112-65;30
A10-2002;C11-1;GRGEMAKT-50339;GALTEJ112-66;34
A10-2002;C11-1;GRGEMAKT-50339;GALTEJ112-67;36
A10-2002;C11-1;GRGEMAKT-50339;GALTEJ112-68;36
A10-2002;C11-1;GRGEMAKT-50339;GALTEJ112-69;28
A10-2002;C11-1;GRGEMAKT-50339;GALTEJ112-70;21
A10-2002;C11-1;GRGEMAKT-50339;GALTEJ112-71;34
A10-2002;C11-1;GRGEMAKT-50339;GALTEJ112-72;28
A10-2002;C11-1;GRGEMAKT-50339;GALTEJ112-73;30
A10-2002;C11-1;GRGEMAKT-50339;GALTEJ112-74;26
A10-2002;C11-1;GRGEMAKT-50339;GALTEJ112-75;18
A10-2002;C11-1;GRGEMAKT-50339;GALTEJ112-76;20
A10-2002;C11-1;GRGEMAKT-50339;GALTEJ112-77;11
A10-2002;C11-1;GRGEMAKT-50339;GALTEJ112-78;15
A10-2002;C11-1;GRGEMAKT-50339;GALTEJ112-79;12
A10-2002;C11-1;GRGEMAKT-50339;GALTEJ112-80;13
A10-2002;C11-1;GRGEMAKT-50339;GALTEJ112-81;17
A10-2002;C11-1;GRGEMAKT-50339;GALTEJ112-82;12
A10-2002;C11-1;GRGEMAKT-50339;GALTEJ112-83;7
A10-2002;C11-1;GRGEMAKT-50339;GALTEJ112-84;12
A10-2002;C11-1;GRGEMAKT-50339;GALTEJ112-85;2
A10-2002;C11-1;GRGEMAKT-50339;GALTEJ112-86;4
A10-2002;C11-1;GRGEMAKT-50339;GALTEJ112-87;4
A10-2002;C11-1;GRGEMAKT-50339;GALTEJ112-88;4
A10-2002;C11-1;GRGEMAKT-50339;GALTEJ112-89;4
A10-2002;C11-1;GRGEMAKT-50339;GALTEJ112-90;3
A10-2002;C11-1;GRGEMAKT-50339;GALTEJ112-91;2
A10-2002;C11-1;GRGEMAKT-50339;GALTEJ112-92;3
A10-2002;C11-1;GRGEMAKT-50339;GALTEJ112-93;4
A10-2002;C11-1;GRGEMAKT-50339;GALTEJ112-94;1
A10-2002;C11-1;GRGEMAKT-50339;GALTEJ112-95;1
A10-2002;C11-1;GRGEMAKT-50339;GALTEJ112-96;1
A10-2002;C11-1;GRGEMAKT-50339;GALTEJ112-97;1
A10-2002;C11-1;GRGEMAKT-50339;GALTEJ112-99;1
A10-2002;C11-1;GRGEMAKT-50339;GALTEJ112-100;1
A10-2002;C11-1;GRGEMAKT-50335;GALTEJ112-1;35
A10-2002;C11-1;GRGEMAKT-50335;GALTEJ112-2;48
A10-2002;C11-1;GRGEMAKT-50335;GALTEJ112-3;46
A10-2002;C11-1;GRGEMAKT-50335;GALTEJ112-4;53
A10-2002;C11-1;GRGEMAKT-50335;GALTEJ112-5;47
A10-2002;C11-1;GRGEMAKT-50335;GALTEJ112-6;52
A10-2002;C11-1;GRGEMAKT-50335;GALTEJ112-7;51
A10-2002;C11-1;GRGEMAKT-50335;GALTEJ112-8;57
A10-2002;C11-1;GRGEMAKT-50335;GALTEJ112-9;48
A10-2002;C11-1;GRGEMAKT-50335;GALTEJ112-10;55
A10-2002;C11-1;GRGEMAKT-50335;GALTEJ112-11;56
A10-2002;C11-1;GRGEMAKT-50335;GALTEJ112-12;67
A10-2002;C11-1;GRGEMAKT-50335;GALTEJ112-13;51
A10-2002;C11-1;GRGEMAKT-50335;GALTEJ112-14;53
A10-2002;C11-1;GRGEMAKT-50335;GALTEJ112-15;56
A10-2002;C11-1;GRGEMAKT-50335;GALTEJ112-16;59
A10-2002;C11-1;GRGEMAKT-50335;GALTEJ112-17;53
A10-2002;C11-1;GRGEMAKT-50335;GALTEJ112-18;55
A10-2002;C11-1;GRGEMAKT-50335;GALTEJ112-19;42
A10-2002;C11-1;GRGEMAKT-50335;GALTEJ112-20;48
A10-2002;C11-1;GRGEMAKT-50335;GALTEJ112-21;44
A10-2002;C11-1;GRGEMAKT-50335;GALTEJ112-22;39
A10-2002;C11-1;GRGEMAKT-50335;GALTEJ112-23;50
A10-2002;C11-1;GRGEMAKT-50335;GALTEJ112-24;51
A10-2002;C11-1;GRGEMAKT-50335;GALTEJ112-25;35
A10-2002;C11-1;GRGEMAKT-50335;GALTEJ112-26;33
A10-2002;C11-1;GRGEMAKT-50335;GALTEJ112-27;43
A10-2002;C11-1;GRGEMAKT-50335;GALTEJ112-28;50
A10-2002;C11-1;GRGEMAKT-50335;GALTEJ112-29;53
A10-2002;C11-1;GRGEMAKT-50335;GALTEJ112-30;45
A10-2002;C11-1;GRGEMAKT-50335;GALTEJ112-31;54
A10-2002;C11-1;GRGEMAKT-50335;GALTEJ112-32;61
A10-2002;C11-1;GRGEMAKT-50335;GALTEJ112-33;60
A10-2002;C11-1;GRGEMAKT-50335;GALTEJ112-34;60
A10-2002;C11-1;GRGEMAKT-50335;GALTEJ112-35;73
A10-2002;C11-1;GRGEMAKT-50335;GALTEJ112-36;59
A10-2002;C11-1;GRGEMAKT-50335;GALTEJ112-37;81
A10-2002;C11-1;GRGEMAKT-50335;GALTEJ112-38;65
A10-2002;C11-1;GRGEMAKT-50335;GALTEJ112-39;63
A10-2002;C11-1;GRGEMAKT-50335;GALTEJ112-40;57
A10-2002;C11-1;GRGEMAKT-50335;GALTEJ112-41;72
A10-2002;C11-1;GRGEMAKT-50335;GALTEJ112-42;59
A10-2002;C11-1;GRGEMAKT-50335;GALTEJ112-43;56
A10-2002;C11-1;GRGEMAKT-50335;GALTEJ112-44;38
A10-2002;C11-1;GRGEMAKT-50335;GALTEJ112-45;50
A10-2002;C11-1;GRGEMAKT-50335;GALTEJ112-46;42
A10-2002;C11-1;GRGEMAKT-50335;GALTEJ112-47;62
A10-2002;C11-1;GRGEMAKT-50335;GALTEJ112-48;36
A10-2002;C11-1;GRGEMAKT-50335;GALTEJ112-49;36
A10-2002;C11-1;GRGEMAKT-50335;GALTEJ112-50;44
A10-2002;C11-1;GRGEMAKT-50335;GALTEJ112-51;39
A10-2002;C11-1;GRGEMAKT-50335;GALTEJ112-52;43
A10-2002;C11-1;GRGEMAKT-50335;GALTEJ112-53;35
A10-2002;C11-1;GRGEMAKT-50335;GALTEJ112-54;37
A10-2002;C11-1;GRGEMAKT-50335;GALTEJ112-55;28
A10-2002;C11-1;GRGEMAKT-50335;GALTEJ112-56;45
A10-2002;C11-1;GRGEMAKT-50335;GALTEJ112-57;34
A10-2002;C11-1;GRGEMAKT-50335;GALTEJ112-58;30
A10-2002;C11-1;GRGEMAKT-50335;GALTEJ112-59;25
A10-2002;C11-1;GRGEMAKT-50335;GALTEJ112-60;28
A10-2002;C11-1;GRGEMAKT-50335;GALTEJ112-61;34
A10-2002;C11-1;GRGEMAKT-50335;GALTEJ112-62;36
A10-2002;C11-1;GRGEMAKT-50335;GALTEJ112-63;30
A10-2002;C11-1;GRGEMAKT-50335;GALTEJ112-64;22
A10-2002;C11-1;GRGEMAKT-50335;GALTEJ112-65;26
A10-2002;C11-1;GRGEMAKT-50335;GALTEJ112-66;23
A10-2002;C11-1;GRGEMAKT-50335;GALTEJ112-67;18
A10-2002;C11-1;GRGEMAKT-50335;GALTEJ112-68;26
A10-2002;C11-1;GRGEMAKT-50335;GALTEJ112-69;17
A10-2002;C11-1;GRGEMAKT-50335;GALTEJ112-70;10
A10-2002;C11-1;GRGEMAKT-50335;GALTEJ112-71;21
A10-2002;C11-1;GRGEMAKT-50335;GALTEJ112-72;22
A10-2002;C11-1;GRGEMAKT-50335;GALTEJ112-73;17
A10-2002;C11-1;GRGEMAKT-50335;GALTEJ112-74;30
A10-2002;C11-1;GRGEMAKT-50335;GALTEJ112-75;21
A10-2002;C11-1;GRGEMAKT-50335;GALTEJ112-76;10
A10-2002;C11-1;GRGEMAKT-50335;GALTEJ112-77;10
A10-2002;C11-1;GRGEMAKT-50335;GALTEJ112-78;7
A10-2002;C11-1;GRGEMAKT-50335;GALTEJ112-79;8
A10-2002;C11-1;GRGEMAKT-50335;GALTEJ112-80;11
A10-2002;C11-1;GRGEMAKT-50335;GALTEJ112-81;13
A10-2002;C11-1;GRGEMAKT-50335;GALTEJ112-82;7
A10-2002;C11-1;GRGEMAKT-50335;GALTEJ112-83;8
A10-2002;C11-1;GRGEMAKT-50335;GALTEJ112-84;3
A10-2002;C11-1;GRGEMAKT-50335;GALTEJ112-85;5
A10-2002;C11-1;GRGEMAKT-50335;GALTEJ112-86;5
A10-2002;C11-1;GRGEMAKT-50335;GALTEJ112-87;1
A10-2002;C11-1;GRGEMAKT-50335;GALTEJ112-88;6
A10-2002;C11-1;GRGEMAKT-50335;GALTEJ112-89;1
A10-2002;C11-1;GRGEMAKT-50335;GALTEJ112-90;2
A10-2002;C11-1;GRGEMAKT-50335;GALTEJ112-91;1
A10-2002;C11-1;GRGEMAKT-50335;GALTEJ112-92;1
A10-2002;C11-1;GRGEMAKT-50335;GALTEJ112-96;1
A10-2002;C11-1;GRGEMAKT-50335;GALTEJ112-97;1
A10-2002;C11-1;GRGEMAKT-50336;GALTEJ112-1;36
A10-2002;C11-1;GRGEMAKT-50336;GALTEJ112-2;28
A10-2002;C11-1;GRGEMAKT-50336;GALTEJ112-3;27
A10-2002;C11-1;GRGEMAKT-50336;GALTEJ112-4;20
A10-2002;C11-1;GRGEMAKT-50336;GALTEJ112-5;27
A10-2002;C11-1;GRGEMAKT-50336;GALTEJ112-6;28
A10-2002;C11-1;GRGEMAKT-50336;GALTEJ112-7;31
A10-2002;C11-1;GRGEMAKT-50336;GALTEJ112-8;17
A10-2002;C11-1;GRGEMAKT-50336;GALTEJ112-9;19
A10-2002;C11-1;GRGEMAKT-50336;GALTEJ112-10;30
A10-2002;C11-1;GRGEMAKT-50336;GALTEJ112-11;24
A10-2002;C11-1;GRGEMAKT-50336;GALTEJ112-12;23
A10-2002;C11-1;GRGEMAKT-50336;GALTEJ112-13;25
A10-2002;C11-1;GRGEMAKT-50336;GALTEJ112-14;23
A10-2002;C11-1;GRGEMAKT-50336;GALTEJ112-15;20
A10-2002;C11-1;GRGEMAKT-50336;GALTEJ112-16;24
A10-2002;C11-1;GRGEMAKT-50336;GALTEJ112-17;21
A10-2002;C11-1;GRGEMAKT-50336;GALTEJ112-18;20
A10-2002;C11-1;GRGEMAKT-50336;GALTEJ112-19;23
A10-2002;C11-1;GRGEMAKT-50336;GALTEJ112-20;34
A10-2002;C11-1;GRGEMAKT-50336;GALTEJ112-21;29
A10-2002;C11-1;GRGEMAKT-50336;GALTEJ112-22;30
A10-2002;C11-1;GRGEMAKT-50336;GALTEJ112-23;17
A10-2002;C11-1;GRGEMAKT-50336;GALTEJ112-24;27
A10-2002;C11-1;GRGEMAKT-50336;GALTEJ112-25;28
A10-2002;C11-1;GRGEMAKT-50336;GALTEJ112-26;25
A10-2002;C11-1;GRGEMAKT-50336;GALTEJ112-27;26
A10-2002;C11-1;GRGEMAKT-50336;GALTEJ112-28;28
A10-2002;C11-1;GRGEMAKT-50336;GALTEJ112-29;29
A10-2002;C11-1;GRGEMAKT-50336;GALTEJ112-30;33
A10-2002;C11-1;GRGEMAKT-50336;GALTEJ112-31;28
A10-2002;C11-1;GRGEMAKT-50336;GALTEJ112-32;25
A10-2002;C11-1;GRGEMAKT-50336;GALTEJ112-33;33
A10-2002;C11-1;GRGEMAKT-50336;GALTEJ112-34;31
A10-2002;C11-1;GRGEMAKT-50336;GALTEJ112-35;31
A10-2002;C11-1;GRGEMAKT-50336;GALTEJ112-36;25
A10-2002;C11-1;GRGEMAKT-50336;GALTEJ112-37;34
A10-2002;C11-1;GRGEMAKT-50336;GALTEJ112-38;40
A10-2002;C11-1;GRGEMAKT-50336;GALTEJ112-39;29
A10-2002;C11-1;GRGEMAKT-50336;GALTEJ112-40;25
A10-2002;C11-1;GRGEMAKT-50336;GALTEJ112-41;18
A10-2002;C11-1;GRGEMAKT-50336;GALTEJ112-42;19
A10-2002;C11-1;GRGEMAKT-50336;GALTEJ112-43;28
A10-2002;C11-1;GRGEMAKT-50336;GALTEJ112-44;22
A10-2002;C11-1;GRGEMAKT-50336;GALTEJ112-45;33
A10-2002;C11-1;GRGEMAKT-50336;GALTEJ112-46;20
A10-2002;C11-1;GRGEMAKT-50336;GALTEJ112-47;25
A10-2002;C11-1;GRGEMAKT-50336;GALTEJ112-48;19
A10-2002;C11-1;GRGEMAKT-50336;GALTEJ112-49;24
A10-2002;C11-1;GRGEMAKT-50336;GALTEJ112-50;17
A10-2002;C11-1;GRGEMAKT-50336;GALTEJ112-51;17
A10-2002;C11-1;GRGEMAKT-50336;GALTEJ112-52;17
A10-2002;C11-1;GRGEMAKT-50336;GALTEJ112-53;17
A10-2002;C11-1;GRGEMAKT-50336;GALTEJ112-54;22
A10-2002;C11-1;GRGEMAKT-50336;GALTEJ112-55;25
A10-2002;C11-1;GRGEMAKT-50336;GALTEJ112-56;17
A10-2002;C11-1;GRGEMAKT-50336;GALTEJ112-57;16
A10-2002;C11-1;GRGEMAKT-50336;GALTEJ112-58;19
A10-2002;C11-1;GRGEMAKT-50336;GALTEJ112-59;15
A10-2002;C11-1;GRGEMAKT-50336;GALTEJ112-60;17
A10-2002;C11-1;GRGEMAKT-50336;GALTEJ112-61;23
A10-2002;C11-1;GRGEMAKT-50336;GALTEJ112-62;20
A10-2002;C11-1;GRGEMAKT-50336;GALTEJ112-63;23
A10-2002;C11-1;GRGEMAKT-50336;GALTEJ112-64;7
A10-2002;C11-1;GRGEMAKT-50336;GALTEJ112-65;13
A10-2002;C11-1;GRGEMAKT-50336;GALTEJ112-66;15
A10-2002;C11-1;GRGEMAKT-50336;GALTEJ112-67;14
A10-2002;C11-1;GRGEMAKT-50336;GALTEJ112-68;11
A10-2002;C11-1;GRGEMAKT-50336;GALTEJ112-69;15
A10-2002;C11-1;GRGEMAKT-50336;GALTEJ112-70;8
A10-2002;C11-1;GRGEMAKT-50336;GALTEJ112-71;17
A10-2002;C11-1;GRGEMAKT-50336;GALTEJ112-72;11
A10-2002;C11-1;GRGEMAKT-50336;GALTEJ112-73;15
A10-2002;C11-1;GRGEMAKT-50336;GALTEJ112-74;9
A10-2002;C11-1;GRGEMAKT-50336;GALTEJ112-75;9
A10-2002;C11-1;GRGEMAKT-50336;GALTEJ112-76;11
A10-2002;C11-1;GRGEMAKT-50336;GALTEJ112-77;9
A10-2002;C11-1;GRGEMAKT-50336;GALTEJ112-78;9
A10-2002;C11-1;GRGEMAKT-50336;GALTEJ112-79;8
A10-2002;C11-1;GRGEMAKT-50336;GALTEJ112-80;8
A10-2002;C11-1;GRGEMAKT-50336;GALTEJ112-81;4
A10-2002;C11-1;GRGEMAKT-50336;GALTEJ112-82;9
A10-2002;C11-1;GRGEMAKT-50336;GALTEJ112-83;2
A10-2002;C11-1;GRGEMAKT-50336;GALTEJ112-84;3
A10-2002;C11-1;GRGEMAKT-50336;GALTEJ112-85;3
A10-2002;C11-1;GRGEMAKT-50336;GALTEJ112-86;5
A10-2002;C11-1;GRGEMAKT-50336;GALTEJ112-87;2
A10-2002;C11-1;GRGEMAKT-50336;GALTEJ112-88;5
A10-2002;C11-1;GRGEMAKT-50336;GALTEJ112-89;1
A10-2002;C11-1;GRGEMAKT-50336;GALTEJ112-91;2
A10-2002;C11-1;GRGEMAKT-50336;GALTEJ112-92;1
A10-2002;C11-1;GRGEMAKT-50336;GALTEJ112-96;1
A10-2002;C11-1;GRGEMAKT-50337;GALTEJ112-1;27
A10-2002;C11-1;GRGEMAKT-50337;GALTEJ112-2;38
A10-2002;C11-1;GRGEMAKT-50337;GALTEJ112-3;33
A10-2002;C11-1;GRGEMAKT-50337;GALTEJ112-4;43
A10-2002;C11-1;GRGEMAKT-50337;GALTEJ112-5;31
A10-2002;C11-1;GRGEMAKT-50337;GALTEJ112-6;29
A10-2002;C11-1;GRGEMAKT-50337;GALTEJ112-7;39
A10-2002;C11-1;GRGEMAKT-50337;GALTEJ112-8;43
A10-2002;C11-1;GRGEMAKT-50337;GALTEJ112-9;54
A10-2002;C11-1;GRGEMAKT-50337;GALTEJ112-10;45
A10-2002;C11-1;GRGEMAKT-50337;GALTEJ112-11;39
A10-2002;C11-1;GRGEMAKT-50337;GALTEJ112-12;39
A10-2002;C11-1;GRGEMAKT-50337;GALTEJ112-13;35
A10-2002;C11-1;GRGEMAKT-50337;GALTEJ112-14;34
A10-2002;C11-1;GRGEMAKT-50337;GALTEJ112-15;38
A10-2002;C11-1;GRGEMAKT-50337;GALTEJ112-16;39
A10-2002;C11-1;GRGEMAKT-50337;GALTEJ112-17;37
A10-2002;C11-1;GRGEMAKT-50337;GALTEJ112-18;47
A10-2002;C11-1;GRGEMAKT-50337;GALTEJ112-19;37
A10-2002;C11-1;GRGEMAKT-50337;GALTEJ112-20;43
A10-2002;C11-1;GRGEMAKT-50337;GALTEJ112-21;47
A10-2002;C11-1;GRGEMAKT-50337;GALTEJ112-22;44
A10-2002;C11-1;GRGEMAKT-50337;GALTEJ112-23;29
A10-2002;C11-1;GRGEMAKT-50337;GALTEJ112-24;41
A10-2002;C11-1;GRGEMAKT-50337;GALTEJ112-25;26
A10-2002;C11-1;GRGEMAKT-50337;GALTEJ112-26;44
A10-2002;C11-1;GRGEMAKT-50337;GALTEJ112-27;30
A10-2002;C11-1;GRGEMAKT-50337;GALTEJ112-28;33
A10-2002;C11-1;GRGEMAKT-50337;GALTEJ112-29;31
A10-2002;C11-1;GRGEMAKT-50337;GALTEJ112-30;33
A10-2002;C11-1;GRGEMAKT-50337;GALTEJ112-31;50
A10-2002;C11-1;GRGEMAKT-50337;GALTEJ112-32;38
A10-2002;C11-1;GRGEMAKT-50337;GALTEJ112-33;41
A10-2002;C11-1;GRGEMAKT-50337;GALTEJ112-34;53
A10-2002;C11-1;GRGEMAKT-50337;GALTEJ112-35;67
A10-2002;C11-1;GRGEMAKT-50337;GALTEJ112-36;47
A10-2002;C11-1;GRGEMAKT-50337;GALTEJ112-37;45
A10-2002;C11-1;GRGEMAKT-50337;GALTEJ112-38;57
A10-2002;C11-1;GRGEMAKT-50337;GALTEJ112-39;42
A10-2002;C11-1;GRGEMAKT-50337;GALTEJ112-40;49
A10-2002;C11-1;GRGEMAKT-50337;GALTEJ112-41;43
A10-2002;C11-1;GRGEMAKT-50337;GALTEJ112-42;47
A10-2002;C11-1;GRGEMAKT-50337;GALTEJ112-43;34
A10-2002;C11-1;GRGEMAKT-50337;GALTEJ112-44;39
A10-2002;C11-1;GRGEMAKT-50337;GALTEJ112-45;44
A10-2002;C11-1;GRGEMAKT-50337;GALTEJ112-46;48
A10-2002;C11-1;GRGEMAKT-50337;GALTEJ112-47;34
A10-2002;C11-1;GRGEMAKT-50337;GALTEJ112-48;22
A10-2002;C11-1;GRGEMAKT-50337;GALTEJ112-49;37
A10-2002;C11-1;GRGEMAKT-50337;GALTEJ112-50;32
A10-2002;C11-1;GRGEMAKT-50337;GALTEJ112-51;33
A10-2002;C11-1;GRGEMAKT-50337;GALTEJ112-52;39
A10-2002;C11-1;GRGEMAKT-50337;GALTEJ112-53;33
A10-2002;C11-1;GRGEMAKT-50337;GALTEJ112-54;33
A10-2002;C11-1;GRGEMAKT-50337;GALTEJ112-55;29
A10-2002;C11-1;GRGEMAKT-50337;GALTEJ112-56;28
A10-2002;C11-1;GRGEMAKT-50337;GALTEJ112-57;11
A10-2002;C11-1;GRGEMAKT-50337;GALTEJ112-58;33
A10-2002;C11-1;GRGEMAKT-50337;GALTEJ112-59;24
A10-2002;C11-1;GRGEMAKT-50337;GALTEJ112-60;27
A10-2002;C11-1;GRGEMAKT-50337;GALTEJ112-61;35
A10-2002;C11-1;GRGEMAKT-50337;GALTEJ112-62;33
A10-2002;C11-1;GRGEMAKT-50337;GALTEJ112-63;34
A10-2002;C11-1;GRGEMAKT-50337;GALTEJ112-64;19
A10-2002;C11-1;GRGEMAKT-50337;GALTEJ112-65;13
A10-2002;C11-1;GRGEMAKT-50337;GALTEJ112-66;10
A10-2002;C11-1;GRGEMAKT-50337;GALTEJ112-67;22
A10-2002;C11-1;GRGEMAKT-50337;GALTEJ112-68;18
A10-2002;C11-1;GRGEMAKT-50337;GALTEJ112-69;14
A10-2002;C11-1;GRGEMAKT-50337;GALTEJ112-70;12
A10-2002;C11-1;GRGEMAKT-50337;GALTEJ112-71;16
A10-2002;C11-1;GRGEMAKT-50337;GALTEJ112-72;19
A10-2002;C11-1;GRGEMAKT-50337;GALTEJ112-73;15
A10-2002;C11-1;GRGEMAKT-50337;GALTEJ112-74;7
A10-2002;C11-1;GRGEMAKT-50337;GALTEJ112-75;6
A10-2002;C11-1;GRGEMAKT-50337;GALTEJ112-76;15
A10-2002;C11-1;GRGEMAKT-50337;GALTEJ112-77;11
A10-2002;C11-1;GRGEMAKT-50337;GALTEJ112-78;8
A10-2002;C11-1;GRGEMAKT-50337;GALTEJ112-79;10
A10-2002;C11-1;GRGEMAKT-50337;GALTEJ112-80;7
A10-2002;C11-1;GRGEMAKT-50337;GALTEJ112-81;5
A10-2002;C11-1;GRGEMAKT-50337;GALTEJ112-82;5
A10-2002;C11-1;GRGEMAKT-50337;GALTEJ112-83;5
A10-2002;C11-1;GRGEMAKT-50337;GALTEJ112-84;5
A10-2002;C11-1;GRGEMAKT-50337;GALTEJ112-85;1
A10-2002;C11-1;GRGEMAKT-50337;GALTEJ112-86;2
A10-2002;C11-1;GRGEMAKT-50337;GALTEJ112-87;2
A10-2002;C11-1;GRGEMAKT-50337;GALTEJ112-90;1
A10-2002;C11-1;GRGEMAKT-50337;GALTEJ112-91;3
A10-2002;C11-1;GRGEMAKT-50337;GALTEJ112-93;1
A10-2002;C11-1;GRGEMAKT-50338;GALTEJ112-1;46
A10-2002;C11-1;GRGEMAKT-50338;GALTEJ112-2;54
A10-2002;C11-1;GRGEMAKT-50338;GALTEJ112-3;72
A10-2002;C11-1;GRGEMAKT-50338;GALTEJ112-4;54
A10-2002;C11-1;GRGEMAKT-50338;GALTEJ112-5;72
A10-2002;C11-1;GRGEMAKT-50338;GALTEJ112-6;73
A10-2002;C11-1;GRGEMAKT-50338;GALTEJ112-7;72
A10-2002;C11-1;GRGEMAKT-50338;GALTEJ112-8;57
A10-2002;C11-1;GRGEMAKT-50338;GALTEJ112-9;93
A10-2002;C11-1;GRGEMAKT-50338;GALTEJ112-10;74
A10-2002;C11-1;GRGEMAKT-50338;GALTEJ112-11;89
A10-2002;C11-1;GRGEMAKT-50338;GALTEJ112-12;90
A10-2002;C11-1;GRGEMAKT-50338;GALTEJ112-13;70
A10-2002;C11-1;GRGEMAKT-50338;GALTEJ112-14;64
A10-2002;C11-1;GRGEMAKT-50338;GALTEJ112-15;75
A10-2002;C11-1;GRGEMAKT-50338;GALTEJ112-16;52
A10-2002;C11-1;GRGEMAKT-50338;GALTEJ112-17;73
A10-2002;C11-1;GRGEMAKT-50338;GALTEJ112-18;68
A10-2002;C11-1;GRGEMAKT-50338;GALTEJ112-19;94
A10-2002;C11-1;GRGEMAKT-50338;GALTEJ112-20;68
A10-2002;C11-1;GRGEMAKT-50338;GALTEJ112-21;67
A10-2002;C11-1;GRGEMAKT-50338;GALTEJ112-22;74
A10-2002;C11-1;GRGEMAKT-50338;GALTEJ112-23;63
A10-2002;C11-1;GRGEMAKT-50338;GALTEJ112-24;62
A10-2002;C11-1;GRGEMAKT-50338;GALTEJ112-25;68
A10-2002;C11-1;GRGEMAKT-50338;GALTEJ112-26;58
A10-2002;C11-1;GRGEMAKT-50338;GALTEJ112-27;59
A10-2002;C11-1;GRGEMAKT-50338;GALTEJ112-28;61
A10-2002;C11-1;GRGEMAKT-50338;GALTEJ112-29;73
A10-2002;C11-1;GRGEMAKT-50338;GALTEJ112-30;67
A10-2002;C11-1;GRGEMAKT-50338;GALTEJ112-31;73
A10-2002;C11-1;GRGEMAKT-50338;GALTEJ112-32;79
A10-2002;C11-1;GRGEMAKT-50338;GALTEJ112-33;90
A10-2002;C11-1;GRGEMAKT-50338;GALTEJ112-34;107
A10-2002;C11-1;GRGEMAKT-50338;GALTEJ112-35;108
A10-2002;C11-1;GRGEMAKT-50338;GALTEJ112-36;96
A10-2002;C11-1;GRGEMAKT-50338;GALTEJ112-37;101
A10-2002;C11-1;GRGEMAKT-50338;GALTEJ112-38;103
A10-2002;C11-1;GRGEMAKT-50338;GALTEJ112-39;121
